time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T23:42:10,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:15,1162,0,1162,677,677,1839,7.3412,0.15,0.075,0.6,USD,0.0005805
2026-06-09T23:42:12,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0001,460,0,460,76,76,536,1.4832,2.0,0.5,8.0,USD,0.001528
2026-06-09T23:42:14,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0002,453,0,453,96,96,549,2.3979,2.0,0.5,8.0,USD,0.001674
2026-06-09T23:42:16,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0003,449,0,449,84,84,533,2.1098,2.0,0.5,8.0,USD,0.00157
2026-06-09T23:42:18,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0004,462,0,462,82,82,544,1.7068,2.0,0.5,8.0,USD,0.00158
2026-06-09T23:42:20,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0005,451,0,451,83,83,534,1.6708,2.0,0.5,8.0,USD,0.001566
2026-06-09T23:42:24,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0006,456,0,456,152,152,608,3.9338,2.0,0.5,8.0,USD,0.002128
2026-06-09T23:42:25,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0007,443,0,443,51,51,494,1.6812,2.0,0.5,8.0,USD,0.001294
2026-06-09T23:42:27,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0008,448,0,448,84,84,532,1.3236,2.0,0.5,8.0,USD,0.001568
2026-06-09T23:42:29,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0009,456,0,456,88,88,544,2.2901,2.0,0.5,8.0,USD,0.001616
2026-06-09T23:42:30,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0010,448,0,448,47,47,495,1.1539,2.0,0.5,8.0,USD,0.001272
2026-06-09T23:42:32,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0011,460,0,460,64,64,524,1.7358,2.0,0.5,8.0,USD,0.001432
2026-06-09T23:42:33,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0012,472,0,472,61,61,533,1.2359,2.0,0.5,8.0,USD,0.001432
2026-06-09T23:42:35,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0013,463,0,463,55,55,518,1.4711,2.0,0.5,8.0,USD,0.001366
2026-06-09T23:42:36,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0014,460,0,460,73,73,533,1.2005,2.0,0.5,8.0,USD,0.001504
2026-06-09T23:42:37,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0015,453,0,453,90,90,543,1.3391,2.0,0.5,8.0,USD,0.001626
2026-06-09T23:42:38,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0016,444,0,444,69,69,513,1.1266,2.0,0.5,8.0,USD,0.00144
2026-06-09T23:42:39,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0017,450,0,450,58,58,508,0.9787,2.0,0.5,8.0,USD,0.001364
2026-06-09T23:42:40,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0018,455,0,455,72,72,527,1.1523,2.0,0.5,8.0,USD,0.001486
2026-06-09T23:42:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0019,444,0,444,77,77,521,2.0912,2.0,0.5,8.0,USD,0.001504
2026-06-09T23:42:43,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0020,443,0,443,62,62,505,0.962,2.0,0.5,8.0,USD,0.001382
